id,sector,EAD,PD0,LGD0,rho,M,alpha_rwa,K0_proxy,RW0_exact_proxy
229,Consumer,0.06412594787316532,0.0031658526465622883,0.4495839129715658,0.2029542397642587,3.27434550656705,1.7096885124121677,0.030470188640887234,0.3808773580110904
230,Consumer,0.10671087507997752,0.0031822187667140097,0.44981657155011917,0.2025967189417977,2.5109158124843387,2.6868674128648453,0.02877593883848532,0.3596992354810665
231,Consumer,0.037027848765891595,0.0047087198492679885,0.4107656582604471,0.2013127773221421,2.5940327068256517,1.1152152778982003,0.034420896396860454,0.43026120496075565
232,Consumer,0.08121758501663773,0.004271782683634165,0.3907031048705152,0.2019131614775599,1.9689754684530698,2.076023672735324,0.02921286667955036,0.3651608334943795
233,Consumer,0.1836097541150943,0.004829038369063281,0.38855550838356046,0.20007773552135058,1.88523702378545,4.9863869254174045,0.031037174153561286,0.3879646769195161
234,Consumer,0.409131393246057,0.004017038340781046,0.43302769396725116,0.1878016992620016,3.0331317787093335,11.118787563135198,0.031058936068486826,0.3882367008560853
235,Consumer,0.07170730652751765,0.004513164540043313,0.44144534540762603,0.1970563791967934,2.0306080880266784,2.101143599274632,0.03348761914070889,0.41859523925886116
236,Consumer,0.07671032421551582,0.00437975338899393,0.402261595933973,0.21136772715827018,1.982422371412543,2.1694756181387613,0.032321603797143154,0.40402004746428943
237,Consumer,0.02000951626753872,0.005113604284256453,0.43093048694641345,0.18853814364289054,2.384360431513379,0.5964269880450667,0.03483932699718188,0.4354915874647735
238,Consumer,0.1193868155153584,0.005151122840436657,0.449968796264847,0.20032593150300895,2.3639230346490447,3.9666569377207166,0.03911939438465268,0.4889924298081585
239,Consumer,0.05312221114958574,0.002808062234204898,0.4516366750132855,0.19402394733069328,2.0389973974226834,1.1234778997480175,0.024170205169992732,0.30212756462490914
240,Consumer,0.0858217624467599,0.0024004242891124306,0.4843158042042871,0.20333499091238283,2.2780107125147597,1.8783740304965246,0.025013622611654494,0.3126702826456812
241,Consumer,0.06277729102409008,0.005408106313491025,0.4746943291269315,0.19833515480773353,2.8917502870600416,2.2326103277732323,0.04396200805274306,0.5495251006592882
242,Consumer,0.12696758297427205,0.005665493026744235,0.39495479985352094,0.2169954232681484,2.077602556467281,3.8445483793124473,0.0392113802796674,0.49014225349584245
243,Consumer,0.028412027195294533,0.003261890361511651,0.4889255173338308,0.20728731816030427,1.8425310062535312,0.7697205862434701,0.03096155948133915,0.38701949351673937
244,Consumer,0.036907964936096285,0.0026445576098276234,0.41141582234054996,0.1891034549606296,2.7770374483599167,0.7012083092947778,0.021712953458578817,0.2714119182322352
245,Consumer,0.9392582813134172,0.004315535215782462,0.46657054843590495,0.2089337667345387,2.5969187647752148,31.630724492564926,0.03848717667894765,0.4810897084868457
246,Consumer,0.04338387279166244,0.005313082653991001,0.43237953191178813,0.1944749680557811,2.1517925517405354,1.3027746255921306,0.03646779358262706,0.45584741978283827
247,Consumer,0.05150408268287795,0.006598624896455867,0.41557477175400614,0.1964515229046264,1.7671331935492327,1.3555827932810145,0.03969719082672129,0.4962148853340161
248,Consumer,0.7219748294457426,0.004790031754437065,0.3667306099078773,0.20535967681947295,2.1021506574245747,19.315374982507578,0.030575462419748928,0.3821932802468616
249,Consumer,1.8881042320757373,0.003836396342670345,0.4239952421424278,0.19730401242110038,2.3781182252602915,48.95087708697301,0.02962964574602208,0.370370571825276
250,Consumer,0.04815178140698765,0.0033675315300356018,0.3754215867643037,0.21115004478163127,2.8662688359535275,1.1376528942041753,0.02700159159728752,0.337519894966094
251,Consumer,0.09922043979861508,0.004222069753022753,0.46385547325449705,0.19447638600326778,1.9853672100521371,2.8629692789309815,0.032976722304878414,0.4122090288109802
252,Consumer,0.18794852015682267,0.003906518123343709,0.48308774299987367,0.1960320210924881,2.3661920473954106,5.574215661110123,0.03389509094729949,0.42368863684124364
253,Consumer,0.6549742883894056,0.003266423551609109,0.4021081153746158,0.19565777768292064,2.6700578639579593,14.588117396204069,0.025454639155511685,0.31818298944389606
254,Consumer,0.056860262905563466,0.007026238934198707,0.44056897598817446,0.19656509913485135,1.4474930639512316,1.5119516586811845,0.042704525366971904,0.5338065670871488
255,Consumer,0.11083227684807273,0.006578157876824769,0.40461129672972085,0.21321340217387985,2.81351446717556,3.396630364271563,0.04607955407074558,0.5759944258843197
256,Consumer,0.278208802247774,0.005592770707045717,0.40800303444521235,0.20850944955450476,1.927019771117425,8.241426771063358,0.03786870856467862,0.47335885705848274
257,Consumer,0.20439564821147385,0.003344275399837234,0.457107314635288,0.21932092615852244,2.532798197382774,5.967883465125777,0.0333688036195438,0.4171100452442975
258,Consumer,0.09851685363404668,0.00521332307516937,0.42865116083548055,0.22489792865739427,2.4986732598442973,3.5932028041482442,0.04346180699416435,0.5432725874270543
259,Consumer,0.1225265121727395,0.004940019359250469,0.49088768146758543,0.19191431629907832,2.833834556585538,4.394554072684664,0.04098988392454235,0.5123735490567793
260,Consumer,0.04009942010553849,0.004702522438278012,0.41312186324539774,0.20292567789167462,2.620369752357416,1.227430443370731,0.03498249216259364,0.43728115203242046
261,Consumer,0.1115431744728832,0.005753906206685552,0.4649767716366071,0.1904594834519674,1.4490838033080076,3.229883016951622,0.03808276858008234,0.47603460725102925
262,Consumer,0.10874648629593356,0.0049347668786930594,0.4334094694535224,0.19444542734091905,2.0860883011376035,3.2896295928883226,0.034571937040390056,0.4321492130048757
263,Consumer,0.1703271502877227,0.005065567661646231,0.45785223034104816,0.19592066151584503,2.455282051741312,5.685187203017758,0.03864656979715827,0.48308212246447835
264,Consumer,0.08384531420102638,0.004936661132299863,0.41434948199345184,0.19164993787701898,2.322008045552085,2.4321324512769524,0.03315128544515003,0.41439106806437537
265,Consumer,0.21127334538360576,0.004584405794934698,0.4282654406856946,0.1917026138894176,2.591044291902708,6.154654390911276,0.033292844962050004,0.41616056202562507
266,Consumer,0.34385234534160075,0.002695435711356189,0.4259575392245373,0.20077864283319918,2.715746622267882,7.331715112549955,0.024368317096825798,0.3046039637103225
267,Consumer,0.15896030157768545,0.00429893757696465,0.40073800098039747,0.19005430243453766,2.6433806945718716,4.1213866407684465,0.029631021796824697,0.37038777246030874
268,Consumer,0.18968197767744918,0.003663484186038612,0.4531728537103613,0.21064275620977804,2.3142900229782137,5.472828759437118,0.03297446344635149,0.41218079307939365
269,Consumer,0.14498175593297125,0.0030572090000972746,0.45275871519524274,0.19304395124422657,1.6614651955518078,3.143385716658331,0.024778571592821444,0.30973214491026807
270,Consumer,0.13821964555619798,0.006410368788080521,0.45077441432169485,0.23031717631936566,2.217807500458073,4.96368768161928,0.05261864139292473,0.6577330174115591
271,Consumer,0.07219464472355276,0.006486424684951383,0.48379379788711757,0.19770764210875777,2.566547259255582,2.3931035415219757,0.04914550797599093,0.6143188496998866
272,Consumer,0.18375676174688624,0.005913676964485157,0.48072706804327064,0.20294166303757225,1.9638210989798088,6.121988955837407,0.04503277947689353,0.5629097434611691
273,Consumer,0.12662249277276327,0.004487366490307298,0.41687693585528024,0.18926807477374138,2.6525098920486303,3.503557003702789,0.031622068555186296,0.3952758569398287
274,Consumer,0.9092495405586943,0.005900982886283467,0.44305683114519623,0.21928240419967812,2.763357318906922,32.585357960915026,0.04833766902572778,0.6042208628215973
275,Consumer,0.5695163618976575,0.00422270510508572,0.40817397587596255,0.21341649342643088,2.450746790518337,16.755438638891835,0.03362339348136797,0.4202924185170996
376,Defense,1.122884265210573,0.0026352212981915176,0.4727587071161642,0.1835010197068642,1.8243001445709535,19.651334740518823,0.02222319488669358,0.27778993608366975
377,Defense,0.11490693967529314,0.004286777132600015,0.4794626345838103,0.20908326071143452,3.0017778590649873,3.6802186459172885,0.04067024612987725,0.5083780766234656
378,Defense,0.022773510439055237,0.004068902036884877,0.46620414784320996,0.21987411824210693,2.5203912587584294,0.6997486515461872,0.03901768761680595,0.48772109521007434
379,Defense,0.5855766135066334,0.004190248308315241,0.4701930995896583,0.21603826225598227,2.8170524097750986,18.557605166614575,0.04024274939682135,0.5030343674602669
380,Defense,0.09154572851862351,0.00427002383233036,0.5115763987288584,0.18552412793501405,2.76531811966315,2.6654501992775046,0.03697276454641627,0.4621595568302034
381,Defense,0.15230125503941916,0.004549443794743469,0.5029111868468739,0.2090335195368412,2.6905184016728927,5.198849443625064,0.04334641613752789,0.5418302017190987
382,Defense,0.4491530583768238,0.0054495194210409745,0.359653076617604,0.2160060363205148,3.1161362327138815,12.198697424555414,0.0375886506585816,0.46985813323227
383,Defense,0.032679060253954416,0.003257105108916317,0.44888965058068114,0.19721687301389257,2.1868540486589167,0.7086197395356343,0.027535509983878225,0.3441938747984778
384,Defense,0.0448034707194689,0.00320791798682828,0.45423721403596173,0.20279944712777973,2.593194310018256,1.0390920819475697,0.02945044184375973,0.3681305230469966
385,Defense,0.03270794311513735,0.00327161601893457,0.39867654995455604,0.1817060423132325,3.0736151652469523,0.6156262124414841,0.023900847833885037,0.29876059792356296
386,Defense,0.06762957852592527,0.004622077084692583,0.46329640703813096,0.20445233450104563,2.5543660898622527,2.072219159158708,0.03890885417017319,0.48636067712716485
387,Defense,0.20529357871118084,0.005869983760791455,0.5037065220343677,0.19114937552693204,2.156477316292011,6.1388004411374295,0.04457840065277731,0.5572300081597164
388,Defense,0.22152537861546953,0.0038604361261350205,0.42197012491432934,0.20378132300039437,3.067422137302694,5.665732859428162,0.03247745903319835,0.4059682379149793
389,Defense,0.17722406960434098,0.0023006462498404005,0.47177403285414554,0.1861729435993904,3.2492378521766154,3.1994540499903668,0.02292464450629592,0.286558056328699
390,Defense,0.03875573733235353,0.0028084052822851154,0.42794617829462467,0.20721355506605518,2.7820019169427974,0.8033311289583742,0.026321342106112745,0.3290167763264093
391,Defense,0.017282164355087348,0.00349158518908829,0.4364830791712113,0.2120300995755461,2.0156617606121867,0.4111994899463308,0.030213697297573942,0.37767121621967426
392,Defense,0.145138190628371,0.003740363506017459,0.5117087771959512,0.19395317420412755,3.082387898679526,4.159864188841886,0.036395432525763,0.4549429065720375
393,Defense,0.090393256670045,0.003882649827964618,0.44101047629608614,0.19041574700717487,2.1360448474321245,2.080712910611574,0.02922978131245606,0.36537226640570075
394,Defense,0.2089751394892201,0.004341675369430842,0.47617743711537186,0.1802247423957794,2.9235197107392663,5.611324770876014,0.03409731793914431,0.4262164742393039
395,Defense,0.2599596337440233,0.00397759927472309,0.39450736593786545,0.19912083748052745,2.445014470103136,5.881077116466632,0.028727669469491696,0.3590958683686462
396,Defense,0.15652024918677315,0.005589835869770731,0.5251811146488208,0.19596903347846317,2.3360642856932134,5.1755567395592825,0.04694237223132939,0.5867796528916174
397,Defense,0.27393418515487344,0.003631372573681789,0.48109283562072747,0.18627477869779868,2.623235993168124,6.6556018937884085,0.030852512823793782,0.38565641029742226
398,Defense,0.16987422957864703,0.0034661190298118146,0.45361250550724086,0.20631516038440093,2.726680977429096,4.283924285065094,0.03202312597704757,0.4002890747130946
399,Defense,0.22270016954389607,0.004846873739555128,0.4801441278499963,0.1972852690026327,2.5423166998454203,7.001378150105913,0.03992201235849079,0.4990251544811349
400,Defense,0.07330011398576133,0.0029291272308269983,0.41065631998682667,0.1910276132348269,3.03548131128606,1.38942941998699,0.024070287521978852,0.30087859402473566
401,Defense,0.11757986773550876,0.00474000385515037,0.501388575961343,0.19623924876487475,2.6215722486164665,3.8025106915199265,0.04106642657539281,0.5133303321924102
402,Defense,0.1649869842612017,0.004411670070798781,0.44866053285762497,0.21249801821057537,3.1920763486687287,5.2149588202374835,0.04013752939429637,0.5017191174287047
403,Defense,0.28923622113340036,0.004144384975849954,0.4528575669733048,0.20781434225883144,2.9124692662573914,8.430268457085239,0.0370116258631057,0.46264532328882124
404,Defense,0.09696994115996552,0.00639607198428381,0.4427920534762081,0.20048471220629432,2.520977117361477,2.692632425415972,0.04510583380012009,0.5638229225015011
405,Defense,0.22092397342737294,0.0036805535474658626,0.43967720090390455,0.20797602300592774,2.4536240464670853,5.561816548163128,0.03196857307324068,0.39960716341550845
406,Defense,0.10880020164866451,0.007197182034618716,0.4843134714069943,0.19017585325741182,2.1410014803810244,2.902606030889381,0.04876411125302863,0.6095513906628579
407,Defense,0.1243350763697522,0.004064363541531862,0.4689567397536478,0.20210867382854952,2.9162932711467286,3.584452786021575,0.03660822199482746,0.45760277493534324
408,Defense,0.291586072997424,0.0031247707217507328,0.4828111849491064,0.20325819612614393,2.6581649810994565,7.112393327852137,0.030974080765270712,0.3871760095658839
409,Defense,0.022988952319192353,0.0043758243195042654,0.45969218586800503,0.19708660773629194,1.851121788774594,0.6089582269335486,0.033637039106128024,0.42046298882660027
410,Defense,0.04303195612004239,0.0032856145846780747,0.47796199338770134,0.2061395561808534,2.5857140508922396,1.088307904791359,0.03211516315789527,0.4014395394736909
1,Energy,0.18181932465226494,0.00625805637472685,0.23792510738909237,0.2103988516542174,2.6192196080585965,3.718049181109782,0.02543540535814999,0.3179425669768749
2,Energy,0.054205501387875596,0.0055661317964663575,0.21447495722692184,0.20981576672787566,2.5336489155518254,1.0290909547617197,0.02100332162656302,0.26254152033203776
3,Energy,0.2715575742535546,0.0037174354592017767,0.22549344269574495,0.22931326809877584,2.9736039293800425,5.286418069487126,0.019346111737396417,0.2418263967174552
4,Energy,0.32223347011563436,0.0030565237236709047,0.26218686322068097,0.21936470026619337,2.900741766118002,6.002737882613831,0.01851283106700771,0.23141038833759636
5,Energy,0.023875108497251687,0.002120754426035379,0.24010476519199844,0.2139444627845835,2.2380833809558687,0.2893203361366534,0.01204280665147156,0.1505350831433945
6,Energy,0.04281149084993864,0.00388463962614858,0.2519073491903918,0.2210489952207247,3.249071301825495,0.9371642227556879,0.021754517501543846,0.2719314687692981
7,Energy,0.1550619110630384,0.00814991786460979,0.26345277347707663,0.19498987733673057,2.7623221698596665,2.9766953662488183,0.031096147917657652,0.38870184897072063
8,Energy,0.10397492532458157,0.004961088459016105,0.22688054879858366,0.2156304649136184,2.3556275619137117,2.1904199851814954,0.02093596013952794,0.2616995017440993
9,Energy,0.1361350024956256,0.0038690578379097997,0.2664686857270432,0.2360369425880751,3.2755136457415492,3.411229142773847,0.02490205547417542,0.31127569342719275
10,Energy,0.06413745827524243,0.004998681354508796,0.2532594911210438,0.21738526587405418,3.0502702286384613,1.6164767051474713,0.02504677485458269,0.31308468568228365
11,Energy,0.3049739240117233,0.0030121813218091254,0.19678154195809824,0.21674093250172083,2.2941832032208342,3.963579797900988,0.012915731410820804,0.16144664263526004
12,Energy,0.2783225916095624,0.0041312220351919435,0.29048066769151853,0.22154308460644942,3.51087313610309,7.4911861747086474,0.026748303200902147,0.33435379001127685
13,Energy,0.1466715492949586,0.004562056298027199,0.22247393396850793,0.22501785324317092,3.063518947346477,3.184858752893718,0.021579352210593136,0.2697419026324142
14,Energy,0.3811851392166753,0.004355236582735596,0.18207166298851857,0.19608713388112886,2.7959215537499813,5.46733697249104,0.01425390918680752,0.17817386483509398
15,Energy,0.21050860024513518,0.005422763880896984,0.2034234701644794,0.1992385359921172,3.4360875222487115,3.8618948742380623,0.019773129062479997,0.24716411328099996
16,Energy,0.06377778192041021,0.00485042050249874,0.20426341937625872,0.21816471372088891,2.863719113531856,1.2576532935880458,0.019596821099978897,0.2449602637497362
17,Energy,0.19260545197505816,0.005259235114624561,0.24182606615301366,0.20891303519105237,2.788766769958387,4.265253568163057,0.023148506021338465,0.28935632526673083
18,Energy,0.05831000901194314,0.0037464586193801,0.23041523230588168,0.2291820534322266,2.535879953591204,1.1259388448404164,0.019189594630950386,0.23986993288687983
19,Energy,0.3047139207560513,0.005569793325317098,0.22821088113257923,0.21291005691117523,3.0327401757228314,6.50857883459339,0.023645965792273935,0.2955745724034242
20,Energy,0.13213640769648016,0.006686819386651478,0.26168956879188676,0.19671649345289627,2.990641186929592,2.772124290567205,0.027882640403786973,0.34853300504733714
21,Energy,0.11702551329097981,0.0034916231577165843,0.2518956376417446,0.2033816616415875,2.8058720559558843,2.081992019645166,0.017680421422714105,0.22100526778392632
22,Energy,0.07488334559329506,0.0035643445579467267,0.25106167547255,0.1885650406137217,2.4840054584529585,1.201223988474045,0.015941635091942023,0.1992704386492753
23,Energy,0.41532249105687685,0.006214281931147061,0.25434399600650426,0.21372054543719834,2.8519719416664295,9.436748422100429,0.028064155742648825,0.35080194678311033
24,Energy,0.12026426943314943,0.004242141020685138,0.2615647133800783,0.21417795953738364,2.772080485695145,2.6945057157713395,0.022265712568215534,0.27832140710269415
25,Energy,0.09399795818384477,0.006320886353895585,0.16622163303778947,0.21181717371220848,2.2666102725063193,1.3109701996248118,0.017521709832116723,0.21902137290145904
26,Energy,0.10067000647828461,0.0039839355731962215,0.22724466117074385,0.22685059120032486,2.2112750594703257,1.923240488283387,0.018985743242211296,0.23732179052764119
27,Energy,0.22315048567649776,0.006402352431465948,0.1636926477428684,0.2280469991751944,3.0260613515239076,3.5285606585796954,0.02012164259605941,0.25152053245074263
28,Energy,0.1920331010480084,0.00459870871694288,0.24126209743792282,0.21435791657646636,1.7592446739793242,3.863336173490018,0.019993117205747802,0.24991396507184752
29,Energy,0.20038238195880942,0.004746755357505172,0.2398378459721479,0.1947148641352589,2.882164210784504,4.01043532301033,0.019889601809713137,0.2486200226214142
30,Energy,0.20367121515136238,0.006580321482033406,0.2765936296176388,0.22223461661495003,2.60876677689847,5.063332810522047,0.032514571406924105,0.4064321425865513
31,Energy,0.9497995300398553,0.004065194042598615,0.28156720374523925,0.2216154030951132,3.323298642751964,24.179139198889704,0.025298978837216764,0.31623723546520954
32,Energy,0.09587014176282138,0.0035170535245929962,0.24709712668883285,0.2191557165115969,2.6026127163384496,1.8101080302391874,0.01876355964581114,0.23454449557263923
33,Energy,0.08716036034560279,0.003977935810472746,0.2224873622911085,0.2258765983031086,3.0637936857007584,1.7332764739673698,0.019762547731015427,0.24703184663769284
34,Energy,0.06644487424138613,0.004982778084742742,0.25698063893910084,0.20441351984541706,2.6412344635048832,1.5285819819633053,0.022862375785678037,0.28577969732097547
35,Energy,0.24060331484357117,0.0030085683311960997,0.221522882693649,0.23614935467187886,2.8454992613944574,4.084968252878081,0.016872567952345447,0.2109070994043181
36,Energy,0.3817794798283392,0.0052188226049235285,0.2399512571994828,0.2064675232786088,3.09473461236802,8.494745236113529,0.023079926093996856,0.2884990761749607
37,Energy,0.12473798141690393,0.0038892302807303778,0.2745147710936269,0.223554030082036,2.614977713470168,2.8743066463726206,0.02289963151249659,0.2862453939062074
38,Energy,0.06488570070189183,0.00592901005936521,0.22047800289037017,0.19918832386589394,3.1986219537993614,1.2303248771699435,0.02234483211809938,0.27931040147624225
39,Energy,0.06580757849599282,0.002445718683833396,0.2681987523734875,0.20675915393732694,2.4025208491574066,0.9583408594699439,0.014472321479347034,0.18090401849183793
40,Energy,0.24821656462751915,0.003655608824578593,0.26370904790423055,0.23122548727728082,2.9178371370233513,5.619340439229324,0.022498247495940104,0.2812280936992513
41,Energy,0.269804292779287,0.00291913417929048,0.20658228640042123,0.21345280258001897,3.169055889115141,3.7861889285329275,0.013945931654213957,0.17432414567767446
42,Energy,0.22533922692087172,0.0036195392169017238,0.274086294487609,0.22446102686135544,3.064014996716134,5.1365493135207965,0.022653158752115838,0.283164484401448
43,Energy,0.07592981023199172,0.004734236991693142,0.26444982208800266,0.21843135469721991,3.566577950694164,2.014238388776382,0.026362868354531624,0.3295358544316453
44,Energy,0.17032583708687882,0.004255011394013291,0.243567406058043,0.21501221925002573,2.4946242730757358,3.499659090477392,0.020419227857480376,0.2552403482185047
45,Energy,0.15351301147726576,0.004176859732121069,0.21331867896903217,0.22970030405935435,2.2483402994605646,2.8946646927285067,0.01873903313628081,0.23423791420351014
46,Energy,0.16827302979596503,0.004276384366262507,0.20992778934985504,0.21369521256350846,2.402265956601952,2.9464643383260647,0.017401263417801335,0.2175157927225167
47,Energy,0.3027943919302274,0.004682120737528733,0.2211818098083942,0.19825441973439276,3.0641770266193746,5.732802465044843,0.018815391394800523,0.23519239243500653
48,Energy,0.1690178100750018,0.0034582756081579656,0.2589908062152186,0.20802939989051042,2.9991691737077515,3.2026971664334893,0.018831179010289262,0.23538973762861579
49,Energy,0.2546246009393227,0.005310131005417551,0.20655311914095106,0.2215737180970444,2.8409026638589663,5.163249222216467,0.021401886908826707,0.26752358636033385
50,Energy,0.1468760836733048,0.005251798496883638,0.2553129287016954,0.22001689187365253,2.350817180357148,3.5247102864086197,0.02504981361873191,0.31312267023414886
51,Energy,0.17928479219348062,0.004899649052398784,0.19653855648925625,0.2003912183076731,3.1067469173316242,3.1599661802061703,0.017515925487341186,0.21894906859176483
52,Energy,0.24394127102146193,0.00511428424400357,0.23285759954464028,0.20881837561594546,2.3101180889397837,5.050561293804301,0.02104569769651121,0.2630712212063901
53,Energy,0.03723792989537769,0.004792291053676422,0.2438376714100903,0.210244587318005,3.26357983295076,0.858374184039959,0.022907897129770118,0.2863487141221265
54,Energy,0.10365457800329518,0.007401424057221185,0.3255795550770621,0.2124071048688852,3.942975369255946,3.056604270888608,0.04338005690709722,0.5422507113387152
55,Energy,0.09050749922784654,0.004354154964241626,0.19179395205678712,0.20230266492401194,2.94658045862862,1.434544733370641,0.015751562354479387,0.19689452943099234
56,Energy,0.07777173307760891,0.004121154289987306,0.29152050982715466,0.20977808972883266,3.033243254263097,1.8957273771320917,0.024224131292616226,0.3028016411577028
57,Energy,0.10789300854004853,0.0036859275407387735,0.2452444844895548,0.20877569595743217,2.602856092441776,1.9700903242197243,0.018146252151530977,0.22682815189413721
58,Energy,0.5307097600923671,0.0034378230217234048,0.2543910171305587,0.22377713340764666,2.075914671565273,9.980760401464472,0.01868962820489292,0.23362035256116148
59,Energy,0.06340356539705079,0.0032601921953768773,0.24414217696858714,0.2241530139199299,2.558912254787911,1.1496937749929177,0.018020324452004462,0.22525405565005577
60,Energy,0.3303717777825421,0.0035633630213742855,0.2555654386368331,0.2146036962291393,2.3628419035605,6.22631335003053,0.01872932560352196,0.2341165700440245
111,Manufacturing,0.20433266566618433,0.0014439196833108939,0.5120589401390052,0.22217075272204714,2.756181972821553,3.799476180518693,0.02125092665856597,0.2656365832320746
112,Manufacturing,0.17118248352792792,0.0019832907474075694,0.4504913965709448,0.21676482084129906,2.7985372137362927,3.428678551088054,0.022890716923339716,0.2861339615417464
113,Manufacturing,0.08096630985263956,0.0013099707674189742,0.41967129055531316,0.21886277588069944,2.964495217827579,1.1452964576298166,0.016166109579076333,0.20207636973845416
114,Manufacturing,0.037611732322666826,0.0020907418763497117,0.45158469810253804,0.22007454915229427,2.6794314482726067,0.7918850654966084,0.02406194683245918,0.3007743354057397
115,Manufacturing,0.14747883256901081,0.00152850281617351,0.4635710954034201,0.2125078468062089,2.7957535755753637,2.4536076455813065,0.019013732172102324,0.23767165215127906
116,Manufacturing,0.08581764708914895,0.00135700459677558,0.46276460507190037,0.22460985582995827,2.496316296273967,1.3689423021970542,0.018230580088032102,0.22788225110040128
117,Manufacturing,0.17040478427830036,0.002235340275420277,0.49967881675648457,0.2484310085752981,2.625079321294686,4.833974252405379,0.032420110891525654,0.4052513861440707
118,Manufacturing,0.14095420233796652,0.00198645086455634,0.4473555351248794,0.20151869569788314,2.643013672021454,2.5327360189232304,0.02053543209203291,0.2566929011504114
